request_id,cache_mode,prompt_length,generation_length,block,inner_step,progress,semantic_bytes,cache_bytes,strategy,cpu_memory_mode,checkpoint_prepare_ms,d2h_ms,gpu_restore_prepare_ms,h2d_ms,semantic_restore_ms,restore_setup_ms,rebuild_ms,recompute_ms,total_recovery_ms,gpu_bytes_retained,full_state_bytes,median_iteration_ms,final_exact,repetition
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,semantic_only,pinned,0.07659400580450892,0.06800901610404253,0.09099199087359011,0.061565981013700366,13.487808988429606,13.487808988429606,38.45083501073532,0.0,52.235804992960766,0,80218937,46.38578549202066,True,9
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.22550400765613,47.22550400765613,0,80218937,46.38578549202066,True,0
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.68708800454624,46.68708800454624,0,80218937,46.38578549202066,True,1
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.26443999586627,46.26443999586627,0,80218937,46.38578549202066,True,2
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.94352101068944,46.94352101068944,0,80218937,46.38578549202066,True,3
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.721152000827715,46.721152000827715,0,80218937,46.38578549202066,True,4
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.36433799169026,46.36433799169026,0,80218937,46.38578549202066,True,5
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.82507799589075,46.82507799589075,0,80218937,46.38578549202066,True,6
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.16084199026227,47.16084199026227,0,80218937,46.38578549202066,True,7
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.822794014588,46.822794014588,0,80218937,46.38578549202066,True,8
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.32637699251063,46.32637699251063,0,80218937,46.38578549202066,True,9
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,keep,none,0.0,0.0,0.0,0.0,0.0,0.6577519816346467,0.0,0.0,0.6577519816346467,80218937,80218937,46.38578549202066,True,0
shape0_p25_g128,dual,25,128,0,1,0.0078125,1224,80216064,keep,none,0.0,0.0,0.0,0.0,0.0,0.6240390066523105,0.0,0.0,0.6240390066523105,80218937,80218937,46.38578549202066,True,1
