action_ready_ms,bind_elapsed_ms,bind_fraction,bind_not_before_tool_ready,bind_success,estimated_bind_ms,inflight_binding_upper_bound_ms,no_bind_elapsed_ms,policy,request_index,restart_success,restart_with_result_ms,saved_ms,sequential_restart_path_ms,speedup,tool_latency_ms,tool_result_ready_ms
418.6955469625967,9426.284581015352,0.75,True,True,2119.646206498146,9426.284581015352,2826.194941997528,reserved_slot,0,True,1750.4041549982503,-6957.184879054505,2469.099701960847,0.2619377423564787,300.0,718.6955469625967
418.6955469625967,9426.284581015352,0.75,True,True,2119.646206498146,9426.284581015352,2826.194941997528,reserved_slot,0,True,1750.4041549982503,-6757.184879054505,2669.099701960847,0.2831550096987784,500.0,918.6955469625967
402.248652433234,2983.8179600192234,0.25,True,True,744.1600070014829,2983.8179600192234,2976.6400280059315,bind,1,True,1783.9752860018052,-697.5940215841842,2286.223938435039,0.7662075800429561,100.0,502.248652433234
402.248652433234,2983.8179600192234,0.25,True,True,744.1600070014829,2983.8179600192234,2976.6400280059315,bind,1,True,1783.9752860018052,-497.59402158418425,2486.223938435039,0.8332357978095358,300.0,702.2486524332339
402.248652433234,2983.8179600192234,0.25,False,True,744.1600070014829,2983.8179600192234,2976.6400280059315,bind,1,True,1783.9752860018052,-297.59402158418425,2686.223938435039,0.9002640155761155,500.0,902.2486524332339
402.248652433234,4125.260942964815,0.25,True,True,744.1600070014829,4125.260942964815,2976.6400280059315,reserved_slot,1,True,1783.9752860018052,-1839.0370045297755,2286.223938435039,0.5542010481382872,100.0,502.248652433234
402.248652433234,4125.260942964815,0.25,True,True,744.1600070014829,4125.260942964815,2976.6400280059315,reserved_slot,1,True,1783.9752860018052,-1639.0370045297755,2486.223938435039,0.6026828297189356,300.0,702.2486524332339
402.248652433234,4125.260942964815,0.25,False,True,744.1600070014829,4125.260942964815,2976.6400280059315,reserved_slot,1,True,1783.9752860018052,-1439.0370045297755,2686.223938435039,0.651164611299584,500.0,902.2486524332339
402.248652433234,2999.1174829774536,0.35,True,False,1041.824009802076,2999.1174829774536,2976.6400280059315,bind,1,True,1783.9752860018052,-712.8935445424145,2286.223938435039,0.7622988933949095,100.0,502.248652433234
402.248652433234,2999.1174829774536,0.35,True,False,1041.824009802076,2999.1174829774536,2976.6400280059315,bind,1,True,1783.9752860018052,-512.8935445424145,2486.223938435039,0.8289851773218214,300.0,702.2486524332339
402.248652433234,2999.1174829774536,0.35,True,False,1041.824009802076,2999.1174829774536,2976.6400280059315,bind,1,True,1783.9752860018052,-312.8935445424145,2686.223938435039,0.8956714612487334,500.0,902.2486524332339
402.248652433234,5115.156429994386,0.35,True,True,1041.824009802076,5115.156429994386,2976.6400280059315,reserved_slot,1,True,1783.9752860018052,-2828.9324915593465,2286.223938435039,0.4469509329233844,100.0,502.248652433234
402.248652433234,5115.156429994386,0.35,True,True,1041.824009802076,5115.156429994386,2976.6400280059315,reserved_slot,1,True,1783.9752860018052,-2628.9324915593465,2486.223938435039,0.48605042142137733,300.0,702.2486524332339
402.248652433234,5115.156429994386,0.35,True,True,1041.824009802076,5115.156429994386,2976.6400280059315,reserved_slot,1,True,1783.9752860018052,-2428.9324915593465,2686.223938435039,0.5251499099193703,500.0,902.2486524332339
402.248652433234,3009.7474749782123,0.5,True,False,1488.3200140029658,3009.7474749782123,2976.6400280059315,bind,1,True,1783.9752860018052,-723.5235365431731,2286.223938435039,0.7596065641525588,100.0,502.248652433234
402.248652433234,3009.7474749782123,0.5,True,False,1488.3200140029658,3009.7474749782123,2976.6400280059315,bind,1,True,1783.9752860018052,-523.5235365431731,2486.223938435039,0.8260573217867845,300.0,702.2486524332339
402.248652433234,3009.7474749782123,0.5,True,False,1488.3200140029658,3009.7474749782123,2976.6400280059315,bind,1,True,1783.9752860018052,-323.5235365431731,2686.223938435039,0.8925080794210102,500.0,902.2486524332339
