ar_optimistic_parallel_ms,ar_optimistic_serial_ms,ar_probe_ms,ar_verified_parallel_ms,ar_verified_serial_ms,dllm_incremental_parallel_ms,dllm_incremental_serial_ms,dllm_saved_vs_ar_verified_parallel_ms,dllm_saved_vs_ar_verified_serial_ms,dllm_vs_ar_optimistic_parallel_speedup,dllm_vs_ar_optimistic_serial_speedup,dllm_vs_ar_verified_parallel_speedup,dllm_vs_ar_verified_serial_speedup,dllm_vs_no_spec_parallel_speedup,dllm_vs_no_spec_serial_speedup,generation_ms,no_spec_parallel_ms,no_spec_serial_ms,num_calls,request_index,tool_latency_ms
683.9562839828432,683.9562839828432,500.0,1183.9562839828432,1183.9562839828432,583.9562839828432,589.3041893218954,600.0,594.6520946609478,1.171245695513293,1.1606167008075452,2.027474173079758,2.0090749487886828,1.171245695513293,1.5000000000000002,583.9562839828432,683.9562839828432,883.9562839828432,3,6,100.0
883.9562839828432,1191.9781419914216,500.0,1383.9562839828432,1691.9781419914216,689.3041893218954,1094.6520946609476,694.6520946609478,597.326047330474,1.282389252345089,1.0889104838013572,2.007758411194793,1.5456766129109605,1.282389252345089,1.3556419352054287,583.9562839828432,883.9562839828432,1483.9562839828432,3,6,300.0
1083.9562839828432,1791.9781419914216,500.0,1583.9562839828432,2291.9781419914216,889.3041893218954,1694.6520946609476,694.6520946609478,597.326047330474,1.2188813422878084,1.0574312849446224,1.7811186577121918,1.3524770949815408,1.2188813422878084,1.2297251397784892,583.9562839828432,1083.9562839828432,2083.956283982843,3,6,500.0
1583.9562839828432,3291.9781419914216,500.0,2083.956283982843,3791.9781419914216,1389.3041893218954,3194.652094660948,694.6520946609478,597.3260473304736,1.1401076136939854,1.0304653040289204,1.5,1.1869768693526137,1.1401076136939854,1.1218612161156825,583.9562839828432,1583.9562839828432,3583.956283982843,3,6,1000.0
2583.956283982843,6291.978141991422,500.0,3083.956283982843,6791.978141991422,2389.3041893218956,6194.652094660947,694.6520946609476,597.3260473304745,1.0814681092222884,1.0157113015942183,1.290734054611144,1.0964260846618485,1.0814681092222884,1.062845206376873,583.9562839828432,2583.956283982843,6583.956283982843,3,6,2000.0
684.3097110046074,684.3097110046074,500.0,1184.3097110046074,1184.3097110046074,586.9247591705061,586.9247591705061,597.3849518341012,597.3849518341012,1.1659240819414982,1.1659240819414982,2.01782203340404,2.01782203340404,1.1659240819414982,1.5066832625265152,584.3097110046074,684.3097110046074,884.3097110046074,3,7,100.0
884.3097110046074,1192.1548555023037,500.0,1384.3097110046074,1692.1548555023037,786.9247591705061,1094.7699036682025,597.3849518341012,597.3849518341012,1.1237538286846562,1.088954721451327,1.7591385896458538,1.5456716976165192,1.1237538286846562,1.3558188858053086,584.3097110046074,884.3097110046074,1484.3097110046074,3,7,300.0
1084.3097110046074,1792.1548555023037,500.0,1584.3097110046074,2292.1548555023037,986.9247591705061,1694.7699036682025,597.3849518341012,597.3849518341012,1.0986751532264238,1.057462049345648,1.6052993870943042,1.3524873497818826,1.0986751532264238,1.2298481973825917,584.3097110046074,1084.3097110046074,2084.3097110046074,3,7,500.0
1584.3097110046074,3292.1548555023037,500.0,2084.3097110046074,3792.1548555023037,1486.9247591705061,3194.7699036682025,597.3849518341012,597.3849518341012,1.0654942028730683,1.0304826183952356,1.4017586956903976,1.1869884122634904,1.0654942028730683,1.1219304735809421,584.3097110046074,1584.3097110046074,3584.3097110046074,3,7,1000.0
2584.3097110046074,6292.154855502304,500.0,3084.3097110046074,6792.154855502304,2486.924759170506,6194.7699036682025,597.3849518341012,597.3849518341012,1.0391587849511712,1.0157205115522427,1.2402103037622072,1.096433759626869,1.0391587849511712,1.0628820462089708,584.3097110046074,2584.3097110046074,6584.309711004607,3,7,2000.0
