ar_parallel_ms,ar_serial_ms,bias_strength,dllm_parallel_ms,dllm_serial_ms,dllm_vs_ar_parallel_speedup,dllm_vs_ar_serial_speedup,dllm_vs_no_spec_parallel_speedup,dllm_vs_no_spec_serial_speedup,generation_ms,no_spec_parallel_ms,no_spec_serial_ms,num_calls,prompt_format,request_index,tool_latency_ms
,,0.4,,,,,,,961.3629120285623,1461.3629120285623,2461.3629120285623,3,json_array,2,500.0
,,0.4,,,,,,,961.3629120285623,1961.3629120285623,3961.3629120285623,3,json_array,2,1000.0
,,0.4,,,,,,,961.3629120285623,2961.3629120285623,6961.362912028562,3,json_array,2,2000.0
966.7511889943853,966.7511889943853,0.0,866.7511889943853,866.7511889943853,1.115373363509338,1.115373363509338,1.115373363509338,1.3461200905280135,866.7511889943853,966.7511889943853,1166.7511889943853,3,json_array,3,100.0
1166.7511889943853,1188.9170629981284,0.0,1022.2926574953211,1333.3755944971927,1.1413083919168474,0.8916595353212996,1.1413083919168474,1.325021394036101,866.7511889943853,1166.7511889943853,1766.7511889943853,3,json_array,3,300.0
1366.7511889943853,1788.9170629981284,0.0,1222.2926574953212,1933.3755944971927,1.1181865329986382,0.9252817031981656,1.1181865329986382,1.224154890405503,866.7511889943853,1366.7511889943853,2366.7511889943853,3,json_array,3,500.0
1866.7511889943853,3288.917062998128,0.0,1722.2926574953212,3433.3755944971927,1.083875716981309,0.9579252174651111,1.083875716981309,1.1262243476046667,866.7511889943853,1866.7511889943853,3866.7511889943853,3,json_array,3,1000.0
2866.7511889943853,6288.917062998129,0.0,2722.2926574953212,6433.375594497193,1.0530650263120405,0.977545453490602,1.0530650263120405,1.0673636395281945,866.7511889943853,2866.7511889943853,6866.751188994385,3,json_array,3,2000.0
966.1070120288059,966.1070120288059,0.2,866.1070120288059,866.1070120288059,1.1154591737639392,1.1154591737639392,1.1154591737639392,1.3463775212918174,866.1070120288059,966.1070120288059,1166.107012028806,3,json_array,3,100.0
1166.107012028806,1188.7023373429352,0.2,1021.7558433573383,1333.053506014403,1.1412775562869806,0.8917138974390814,1.1412775562869806,1.3248583076827556,866.1070120288059,1166.107012028806,1766.107012028806,3,json_array,3,300.0
1366.107012028806,1788.7023373429352,0.2,1221.7558433573383,1933.053506014403,1.1181505858607528,0.9253247940513074,1.1181505858607528,1.2240256178460776,866.1070120288059,1366.107012028806,2366.107012028806,3,json_array,3,500.0
1866.107012028806,3288.702337342935,0.2,1721.7558433573383,3433.053506014403,1.0838395114083017,0.9579525432916856,1.0838395114083017,1.1261423701249433,866.1070120288059,1866.107012028806,3866.107012028806,3,json_array,3,1000.0
2866.107012028806,6288.702337342935,0.2,2721.7558433573386,6433.053506014403,1.0530360462066308,0.9775610184904399,1.0530360462066308,1.06731694452868,866.1070120288059,2866.107012028806,6866.107012028806,3,json_array,3,2000.0
1313.770066970028,1313.770066970028,0.4,1246.338396582804,1246.338396582804,1.0541038217005168,1.0541038217005168,1.0541038217005168,1.2145738838829525,1213.770066970028,1313.770066970028,1513.770066970028,3,json_array,3,100.0
1513.770066970028,1513.770066970028,0.4,1446.338396582804,1574.3167038722377,1.046622333021471,0.9615410058514355,1.046622333021471,1.3426587304644195,1213.770066970028,1513.770066970028,2113.770066970028,3,json_array,3,300.0
1713.770066970028,1904.5900223233425,0.4,1646.338396582804,2174.3167038722377,1.0409585723853536,0.8759487607906707,1.0409585723853536,1.2481024784186585,1213.770066970028,1713.770066970028,2713.770066970028,3,json_array,3,500.0
2213.770066970028,3404.5900223233425,0.4,2146.3383965828043,3674.3167038722377,1.0314170731393437,0.9265913356721157,1.0314170731393437,1.1468173286557686,1213.770066970028,2213.770066970028,4213.770066970028,3,json_array,3,1000.0
3213.770066970028,6404.590022323342,0.4,3146.3383965828043,6674.316703872238,1.0214317920985423,0.9595873714844235,1.0214317920985423,1.0808252570311527,1213.770066970028,3213.770066970028,7213.770066970028,3,json_array,3,2000.0
858.9995499680905,858.9995499680905,0.0,858.9995499680905,858.9995499680905,1.0,1.0,1.0803259548745647,1.3131549476341413,827.9995090560988,927.9995090560988,1127.9995090560988,3,json_array,4,100.0
1058.9995499680904,1175.9998363520328,0.0,1058.9995499680904,1382.9997136160578,1.0,0.850325437361955,1.065155796421337,1.2494576043967414,827.9995090560988,1127.9995090560988,1727.9995090560988,3,json_array,4,300.0
1258.9995499680904,1775.9998363520328,0.0,1258.9995499680904,1982.9997136160578,1.0,0.895612754836684,1.0548053882066575,1.1739787419388599,827.9995090560988,1327.9995090560988,2327.9995090560988,3,json_array,4,500.0
