policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,canvas
canvas_aware,16,258663.42796072765,258663.42796072765,261954.67326672567,3291.245305998018,32
canvas_aware,17,266777.51854578406,266777.51854578406,273194.2187844199,6416.700238635822,128
canvas_aware,18,279450.4889641416,279450.4889641416,292586.77870015893,13136.289736017352,256
canvas_aware,19,281132.2713347837,281188.3693464559,293273.6472857585,12141.37595097482,32
canvas_aware,20,284652.09996031364,284753.08111573034,297545.9365589479,12893.836598634254,256
canvas_aware,21,319296.4642252935,319296.4642252935,325713.1644639293,6416.700238635822,128
canvas_aware,22,327951.97203770984,327951.97203770984,336171.6357393528,8219.663701642945,64
canvas_aware,23,335765.09593363584,335835.8158768958,339233.92485015094,3468.8289165151073,32
canvas_aware,24,349547.3880691405,349547.3880691405,362047.6667249643,12500.278655823786,256
canvas_aware,25,350136.03081515414,350199.09321250836,362425.4640702284,12289.433255074255,64
canvas_aware,26,358911.00101145345,362047.6667249643,365459.13365662657,6548.132645173115,32
canvas_aware,27,365899.6435893103,365899.6435893103,369190.8888953083,3291.245305998018,32
canvas_aware,28,385053.8336801934,385053.8336801934,396963.60264395573,11909.768963762326,256
canvas_aware,29,386766.8513981961,386791.71406250773,398302.74008506234,11535.888686866267,128
canvas_aware,30,419152.25634998974,419152.25634998974,431890.04475378647,12737.78840379673,256
canvas_aware,31,419987.2840914844,420021.1965411469,433231.3926985928,13244.108607108414,256
canvas_aware,32,422043.0830959467,431087.3170857991,438755.33464315755,16712.25154721085,128
canvas_aware,33,431082.6320782008,431087.3170857991,451505.9134539153,20423.28137571446,256
canvas_aware,34,442328.47529520537,442375.91877297906,455913.49668121734,13585.02138601197,64
canvas_aware,35,445009.935396144,446288.1836119975,457866.4054494978,12856.470053353813,128
canvas_aware,36,446286.98071637086,446288.1836119975,464311.0452005801,18024.06448420923,256
canvas_aware,37,468385.8834854212,468385.8834854212,474802.583724057,6416.700238635822,128
