policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,canvas
split_oldest,168,1974803.0282296573,1974803.0282296573,1978399.3161260774,3596.287896420108,32
split_oldest,169,1974819.9553301001,1974831.6477540573,1978427.9356504774,3607.9803203772753,32
split_oldest,170,2000799.6112879561,2000799.6112879561,2009355.9109817455,8556.299693789333,256
split_oldest,171,2008531.3034427715,2008547.6613257742,2012418.2000925436,3886.8966497720685,32
split_oldest,172,2021240.6237201493,2021240.6237201493,2024531.8690261473,3291.245305998018,32
split_oldest,173,2034786.645880473,2034786.645880473,2043113.9893790626,8327.343498589471,256
split_oldest,174,2045892.335874352,2045892.335874352,2055828.3061905913,9935.9703162394,256
split_oldest,175,2050421.3858979316,2050454.271877927,2057799.9123961814,7378.526498249732,32
split_oldest,176,2051146.8112294525,2051161.490326902,2058000.2490669813,6853.437837528763,32
split_oldest,177,2062060.3288785575,2062060.3288785575,2065351.5741845556,3291.245305998018,32
split_oldest,178,2066068.0906028878,2066068.0906028878,2069359.3359088858,3291.245305998018,32
split_oldest,179,2069835.6375271755,2069835.6375271755,2073126.8828331735,3291.245305998018,32
split_oldest,180,2088675.3903897419,2088675.3903897419,2091966.6356957399,3291.245305998018,32
split_oldest,181,2101396.274675879,2101396.274675879,2104687.519981851,3291.245305971708,32
split_oldest,182,2104967.6290069446,2104967.6290069446,2115127.4364768844,10159.807469939813,256
split_oldest,183,2108667.903976731,2108733.036501959,2116754.793979911,8086.890003180131,32
split_oldest,184,2113917.029591075,2113986.6592657603,2118243.009248698,4325.9796576229855,32
split_oldest,185,2119065.372519582,2119065.372519582,2122356.6178255538,3291.245305971708,32
split_oldest,186,2122570.245255408,2122570.245255408,2133757.447208644,11187.201953236014,256
split_oldest,187,2123931.7396976976,2123946.06722474,2134352.0586039806,10420.318906283006,32
split_oldest,188,2129386.7098244787,2129401.752402534,2135897.512921567,6510.803097088356,32
split_oldest,189,2157581.6132155275,2157581.6132155275,2160872.8585214987,3291.2453059712425,32
split_oldest,190,2168892.491127931,2168892.491127931,2172183.7364339028,3291.245305971708,32
split_oldest,191,2192202.907367985,2192202.907367985,2195494.152673957,3291.245305971708,32
split_oldest,192,2201761.4102069894,2201761.4102069894,2205052.6555129606,3291.2453059712425,32
split_oldest,193,2205341.738498117,2205341.738498117,2214009.0161827244,8667.277684607543,256
split_oldest,194,2213281.0804961673,2213307.023583724,2225727.61003306,12446.52953689266,32
split_oldest,195,2213285.1407172983,2213335.643108124,2225800.0217156564,12514.88099835813,256
split_oldest,196,2216666.669234102,2216736.8587716212,2226801.4724867498,10134.80325264763,32
split_oldest,197,2222285.8963272595,2222337.0378080485,2228346.9268043367,6061.0304770772345,32
split_oldest,198,2230960.5396583877,2230960.5396583877,2239287.883156977,8327.343498589471,256
split_oldest,199,2241594.119269841,2241594.119269841,2249921.4627684304,8327.343498589471,256
canvas_aware,0,0.0,0.0,3291.245305998018,3291.245305998018,32
canvas_aware,1,34736.47349034643,34736.47349034643,38027.718796344445,3291.245305998018,32
canvas_aware,2,60823.09102439992,60823.09102439992,64114.336330397935,3291.245305998018,32
canvas_aware,3,79707.7156812573,79707.7156812573,83135.42740928625,3427.711728028953,32
canvas_aware,4,81526.6654864098,81539.36524285619,84967.07697088514,3440.4114844753494,32
canvas_aware,5,88175.00606283615,88175.00606283615,91466.25136883417,3291.245305998018,32
canvas_aware,6,90579.77642216215,91466.25136883417,101592.90371965803,11013.127297495885,256
canvas_aware,7,95705.38591705072,95738.54064202355,103439.32857886143,7733.94266181071,32
canvas_aware,8,96309.63345966798,96344.72788400203,103627.10059844144,7317.467138773456,32
canvas_aware,9,101073.44257280664,101115.25076688454,106632.15066043963,5558.708087632986,32
canvas_aware,10,143278.53841191067,143278.53841191067,146588.5144032855,3309.975991374813,32
canvas_aware,11,146360.14928751826,146369.4470471088,149679.42303848363,3319.273750965367,32
canvas_aware,12,161688.18714353463,161688.18714353463,164979.43244953264,3291.245305998018,32
