policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,canvas
canvas_aware,13,1098.7265305792353,1122.7325036194732,1753.8217150174867,655.0951844382514,32
canvas_aware,14,1120.8095202785687,1699.5819589293671,1941.5937345974933,820.7842143189246,32
canvas_aware,15,1129.682339821192,1699.5819589293671,1941.5937345974933,811.9113947763012,32
canvas_aware,16,1156.8234714852165,1726.701836973427,2160.661090774168,1003.8376192889514,32
canvas_aware,17,1240.9680444464234,1941.5937345974933,2238.9970167690744,998.028972322651,32
canvas_aware,18,1278.790213606433,2238.9970167690744,3571.910165544771,2293.119951938338,256
canvas_aware,19,1317.3171094608035,2160.661090774168,3460.1311701442437,2142.8140606834404,32
canvas_aware,20,1336.9086524986153,2238.9970167690744,3571.910165544771,2235.001513046156,256
canvas_aware,21,1362.7902625936142,2160.661090774168,3460.1311701442437,2097.3409075506297,32
canvas_aware,22,1592.7196620390748,2160.661090774168,3460.1311701442437,1867.4115081051689,32
canvas_aware,23,1679.7383815978978,2160.661090774168,3460.1311701442437,1780.3927885463459,32
canvas_aware,24,1758.0202839309202,3634.5789063406964,4967.492055116393,3209.471771185473,256
canvas_aware,25,1773.662149377513,3571.910165544771,4855.713059715866,3082.050910338353,32
canvas_aware,26,1882.5041874368783,3571.910165544771,4855.713059715866,2973.2088722789877,32
canvas_aware,27,1897.3718708375402,3571.910165544771,4855.713059715866,2958.3411888783257,32
canvas_aware,28,1937.1350263954025,3634.5789063406964,4967.492055116393,3030.3570287209905,256
canvas_aware,29,2317.018890432241,3571.910165544771,4855.713059715866,2538.694169283625,32
canvas_aware,30,2402.1564388039274,4996.111579516376,5775.741711087697,3373.5852722837694,256
canvas_aware,31,2469.9957779845495,4967.492055116393,5703.330028491267,3233.334250506717,32
